sex,year,Country,country_n,vr_deaths,est_deaths,population,reg_cdr,u5mr,lnu5mr,u5mr_se_l,u5mr_se_u,u5compl,pct65,Obs_compl,logitcompl,Pred_compl_m_1,Pred_compl_m_2
1,2000,Saudi Arabia,109,18679,43069.3,12044440,1.55084,0.026225,-3.641026,0.0211542,0.0312967,0.245773,0.026,0.433696,-0.2667854,0.3361998,0.3984377
1,2001,Saudi Arabia,109,14982,43584.9,12427420,1.20556,0.024504,-3.708902,0.0197293,0.0292796,0.272542,0.0257,0.343743,-0.6466573,0.3197997,0.3600901
1,2002,Saudi Arabia,109,18476,44317.2,12843220,1.43858,0.022969,-3.773621,0.0184928,0.0274447,0.301468,0.0255,0.416903,-0.3354987,0.3748124,0.4162657
1,2003,Saudi Arabia,109,21213,45078.3,13277627,1.59765,0.021481,-3.840571,0.0172409,0.0257218,0.332645,0.0253,0.470581,-0.1178121,0.4246717,0.4621287
1,2004,Saudi Arabia,109,24286,46038.9,13707274,1.77176,0.019972,-3.913423,0.015867,0.024077,0.366202,0.025,0.52751,0.1101507,0.4807971,0.5131692
1,2005,Saudi Arabia,109,25294,46537.4,14113853,1.79214,0.018476,-3.991261,0.014729,0.0222238,0.402336,0.0248,0.54352,0.1745225,0.519558,0.5397395
1,2006,Saudi Arabia,109,25841,47172.7,14495997,1.78263,0.017163,-4.064981,0.0136081,0.0207186,0.440727,0.0246,0.547796,0.1917684,0.5541744,0.5596504
1,2007,Saudi Arabia,109,26481,47553.4,14852935,1.78288,0.015918,-4.140326,0.0125853,0.01925,0.481514,0.0243,0.556868,0.2284618,0.5910617,0.5814743
1,2008,Saudi Arabia,109,29366,47905.1,15192087,1.93298,0.014709,-4.219265,0.0115029,0.017916,0.524731,0.0241,0.613003,0.4599527,0.6474705,0.628362
1,2009,Saudi Arabia,109,28906.4,48569.1,15528886,1.86146,0.013675,-4.292177,0.0105601,0.0167902,0.570413,0.0238,0.59516,0.3853371,0.6745193,0.6372316
1,2010,Saudi Arabia,109,30759.2,49257.3,15873996,1.93771,0.01267,-4.368553,0.0097152,0.0156239,0.618561,0.0234,0.624459,0.5085179,0.7185541,0.6698613
1,2011,Saudi Arabia,109,30494,50288.4,16213486,1.88078,0.011614,-4.455538,0.0088386,0.0143895,0.669151,0.0232,0.606383,0.4321316,0.7486306,0.6848646
1,2012,Saudi Arabia,109,30006,51431.6,16562528,1.81168,0.010585,-4.548364,0.0080093,0.0131597,0.669151,0.0229,0.583416,0.3368111,0.7583582,0.699455
1,1970,Singapore,110,6401,6530.1,1059693,6.04043,0.030583,-3.487295,0.0300831,0.0310839,0.994913,0.0288,0.98023,3.903608,0.9799272,0.9775437
1,1976,Singapore,110,6889,6930.54,1156645,5.95602,0.019363,-3.944388,0.0189745,0.0197516,0.993638,0.0369,0.994006,5.111011,0.9844783,0.9838387
1,1978,Singapore,110,7025,7068.08,1184283,5.93186,0.018047,-4.01479,0.0176867,0.0184068,0.993376,0.0403,0.993905,5.094213,0.9842848,0.9835158
1,1980,Singapore,110,7147.54,7222.62,1229418,5.81376,0.016666,-4.09436,0.0163384,0.0169945,0.993191,0.0415,0.989605,4.555959,0.9841297,0.9832802
1,1982,Singapore,110,7477,7481.37,1260290,5.93276,0.01482,-4.211808,0.0145065,0.0151326,0.993079,0.0429,0.999416,7.44481,0.9859408,0.9856569
1,1986,Singapore,110,7270.22,7440.27,1317623,5.51768,0.011003,-4.509603,0.0107333,0.0112724,0.99301,0.0474,0.977146,3.75549,0.9864328,0.9862993
1,1987,Singapore,110,7393.64,7556.52,1337247,5.529,0.01012,-4.593275,0.0098597,0.0103797,0.99308,0.0488,0.978445,3.815354,0.9872502,0.9873408
1,1991,Singapore,110,7223,7463.31,1420447,5.08502,0.00759,-4.880884,0.0073826,0.007798,0.993693,0.0541,0.967802,3.403109,0.9872378,0.9872944
1,1992,Singapore,110,7447,7472.83,1439804,5.17223,0.006998,-4.962158,0.0068082,0.0071874,0.993923,0.0556,0.996544,5.664183,0.9883201,0.9886407
1,1993,Singapore,110,7273,7461.5,1461401,4.97673,0.0065,-5.03602,0.0063133,0.0066858,0.994184,0.057,0.974737,3.652812,0.987911,0.9881228
1,1997,Singapore,110,7736,7787,1565761,4.94073,0.005082,-5.281955,0.0049431,0.0052219,0.995511,0.0621,0.99345,5.021771,0.9892944,0.9897587
1,1999,Singapore,110,7887,7943.02,1615483,4.88213,0.004552,-5.392209,0.004413,0.0046909,0.996342,0.065,0.992947,4.947205,0.9895545,0.9900289
1,2001,Singapore,110,7924,7994.78,1659633,4.77455,0.004012,-5.518351,0.0038848,0.0041401,0.997283,0.0687,0.991146,4.718037,0.989691,0.9901485
1,2003,Singapore,110,8378,8381.73,1710236,4.89874,0.003673,-5.60662,0.0035457,0.0038013,0.998333,0.0717,0.999555,7.717777,0.990448,0.9910027
1,2004,Singapore,110,8217,8570.7,1730317,4.74884,0.003492,-5.657167,0.0033667,0.0036181,0.998899,0.0748,0.958732,3.145512,0.9898191,0.9902015
1,2005,Singapore,110,8374,8715.81,1757077,4.76587,0.003372,-5.692204,0.0032384,0.0035059,0.999492,0.0775,0.960783,3.198632,0.9897643,0.9900874
1,2006,Singapore,110,8377,9178.73,1787555,4.68629,0.003285,-5.718359,0.0031467,0.0034234,1,0.0804,0.912654,2.346476,0.9891367,0.9892536
1,2009,Singapore,110,8741.48,8950.21,1846918,4.73301,0.003117,-5.770986,0.0030059,0.0032274,1,0.0844,0.976679,3.734813,0.9888136,0.9887482
1,2010,Singapore,110,9006,9125.87,1864758,4.82958,0.003024,-5.801224,0.0029089,0.0031388,1,0.0855,0.986865,4.319247,0.9892784,0.9893172
1,2011,Singapore,110,9121.6,9478.18,1875202,4.86433,0.002951,-5.825583,0.0028374,0.0030648,1,0.089,0.962379,3.24185,0.989046,0.9889728
1,2012,Singapore,110,9326,9517.14,1884954,4.9476,0.002891,-5.846232,0.0027729,0.0030086,1,0.0906,0.979916,3.88753,0.9892468,0.9891967
1,1971,El Salvador,111,15509,21617.9,1851976,8.3743,0.152136,-1.882982,0.142397,0.1618745,0.66446,0.0296,0.717414,0.9316702,0.8676791,0.848659
1,1972,El Salvador,111,17812,21780.8,1900423,9.37265,0.146003,-1.924127,0.1375349,0.1544714,0.661965,0.0297,0.817786,1.501415,0.8991618,0.8924509
1,1973,El Salvador,111,17404,21445.4,1949283,8.92841,0.138873,-1.974195,0.1307331,0.1470131,0.659428,0.0298,0.811549,1.460108,0.8905277,0.8815972
1,1974,El Salvador,111,17120,21369.9,1998333,8.56714,0.132499,-2.021183,0.1245728,0.1404244,0.656848,0.0299,0.801126,1.393346,0.8827347,0.8717787
1,1975,El Salvador,111,17628,21332.5,2047052,8.61141,0.126698,-2.065948,0.1196372,0.133759,0.654223,0.0301,0.826347,1.559953,0.8865803,0.87768
1,1976,El Salvador,111,17433,21181.4,2091805,8.33395,0.120964,-2.112261,0.113437,0.1284913,0.651551,0.0303,0.823033,1.537032,0.8805368,0.8702646
1,1978,El Salvador,111,17465,20642.2,2178887,8.01556,0.109954,-2.207694,0.1042188,0.1156889,0.646063,0.0309,0.846082,1.704193,0.8754039,0.8648832
1,1981,El Salvador,111,24001,28678,2285679,10.5006,0.108765,-2.218565,0.1028912,0.114639,0.637419,0.0324,0.836914,1.635441,0.9273697,0.9319584
1,1982,El Salvador,111,20460,23565.7,2313692,8.84301,0.099498,-2.307622,0.094324,0.1046712,0.634343,0.033,0.86821,1.885225,0.8989419,0.898026
1,1983,El Salvador,111,19805,25821.5,2340651,8.46132,0.096679,-2.336358,0.0917915,0.1015666,0.631238,0.0338,0.766998,1.191435,0.8880333,0.8846604
1,1984,El Salvador,111,17320,23641.9,2367407,7.31602,0.088249,-2.427594,0.0839584,0.0925394,0.628196,0.0346,0.732597,1.007838,0.8545358,0.8413765
1,1985,El Salvador,111,15979,22026.4,2395135,6.67144,0.0804,-2.520736,0.0764552,0.0843456,0.625205,0.0355,0.725449,0.9716533,0.8337102,0.8141763
1,1986,El Salvador,111,15142,22493.5,2425918,6.24176,0.075677,-2.581278,0.0713961,0.0799584,0.622256,0.0363,0.673173,0.7225692,0.8154736,0.7900045
1,1987,El Salvador,111,16344,21161.8,2456895,6.6523,0.069223,-2.670421,0.0654287,0.0730174,0.619341,0.0372,0.772335,1.221545,0.8458996,0.8331492
1,1988,El Salvador,111,16566,19863.8,2488617,6.65671,0.064003,-2.748826,0.0603076,0.0676983,0.616455,0.0382,0.833981,1.614109,0.8526741,0.8433109
1,1989,El Salvador,111,16574,22502.4,2521121,6.57406,0.063619,-2.754843,0.0600834,0.0671546,0.613591,0.0392,0.736543,1.028077,0.8448609,0.8334096
1,1990,El Salvador,111,16712,19860.2,2554235,6.54286,0.057628,-2.853742,0.0542014,0.0610552,0.610747,0.0402,0.841484,1.669309,0.8528199,0.8451951
1,1991,El Salvador,111,16369,19880.7,2586320,6.32907,0.054523,-2.90913,0.0515137,0.0575326,0.607918,0.041,0.823363,1.5393,0.8462175,0.8373635
1,1992,El Salvador,111,16689,19256.1,2618474,6.37356,0.050794,-2.979968,0.0481886,0.0534003,0.605102,0.0418,0.866685,1.871961,0.8540632,0.8486732
1,1993,El Salvador,111,17237,19190.7,2650244,6.50393,0.04767,-3.043454,0.0451819,0.0501579,0.602297,0.0427,0.898197,2.177347,0.8641845,0.8626082
1,1994,El Salvador,111,17559,19178,2680587,6.55043,0.045404,-3.092159,0.0428498,0.0479578,0.599501,0.0437,0.91558,2.383749,0.8681536,0.8683589
1,1995,El Salvador,111,17672,19138.8,2708884,6.52372,0.04314,-3.143314,0.0405512,0.045728,0.596713,0.0449,0.923358,2.488875,0.8690808,0.8702128
1,1996,El Salvador,111,16969,19023.9,2732427,6.21023,0.041275,-3.187489,0.0386653,0.0438855,0.593931,0.0461,0.891983,2.111155,0.8564098,0.8548185
1,1997,El Salvador,111,16927,18812.9,2754073,6.14617,0.039189,-3.239349,0.0366684,0.0417104,0.591154,0.0473,0.899753,2.194479,0.8555643,0.8544752
1,1998,El Salvador,111,17757,19007.3,2774041,6.40113,0.037224,-3.290798,0.034787,0.0396612,0.588383,0.0488,0.934221,2.65341,0.8686693,0.8716405
1,1999,El Salvador,111,16477,18737.9,2792021,5.90146,0.034436,-3.368642,0.0319976,0.0368751,0.585616,0.0504,0.879343,1.986222,0.8509006,0.8501259
1,2000,El Salvador,111,16691,18809.5,2808278,5.9435,0.032168,-3.436775,0.0296762,0.0346603,0.582852,0.0521,0.887369,2.064148,0.85682,0.8584049
1,2001,El Salvador,111,17074,19487.2,2823110,6.04794,0.030715,-3.482989,0.0282978,0.0331331,0.580092,0.0536,0.876165,1.956604,0.8625883,0.8662303
1,2002,El Salvador,111,15960,18815,2835705,5.62823,0.027981,-3.576245,0.0256448,0.0303163,0.577336,0.0552,0.848259,1.721011,0.8496986,0.8510615
1,2003,El Salvador,111,17048,18925.6,2846775,5.98853,0.026179,-3.642803,0.0237866,0.0285711,0.574583,0.057,0.900791,2.206046,0.8700747,0.8769492
1,2004,El Salvador,111,17575,19018.4,2856158,6.15337,0.024485,-3.709706,0.0223944,0.026575,0.571833,0.0588,0.924106,2.499489,0.8800642,0.8895217
1,2005,El Salvador,111,18135,19114.8,2864223,6.33156,0.0228,-3.780982,0.0207715,0.0248291,0.569087,0.0605,0.948739,2.918208,0.8903078,0.9020349
1,2006,El Salvador,111,18445,19118.1,2872355,6.42156,0.021175,-3.854951,0.0191931,0.0231562,0.566344,0.062,0.964794,3.31069,0.8971975,0.9104149
1,2007,El Salvador,111,18300,19337.6,2877010,6.36077,0.019813,-3.921433,0.0178832,0.0217422,0.563605,0.0636,0.946343,2.869994,0.8979492,0.9117708
1,2008,El Salvador,111,18236,19504,2879775,6.33244,0.01874,-3.977081,0.0168304,0.0206502,0.560871,0.0652,0.934989,2.665985,0.8985394,0.912879
1,2009,El Salvador,111,19077,19873.4,2881570,6.62035,0.018196,-4.006545,0.0163066,0.0200857,0.558141,0.0668,0.959925,3.176091,0.9068638,0.9222748
1,2010,El Salvador,111,18346,19881,2883286,6.36288,0.017449,-4.048488,0.0155626,0.0193349,0.555415,0.0683,0.922789,2.480863,0.8988242,0.9139344
1,2011,El Salvador,111,18946,19958.8,2881718,6.57455,0.016801,-4.086341,0.0148506,0.0187506,0.552694,0.0695,0.949255,2.928865,0.9059302,0.9220033
1,2012,El Salvador,111,17837,20137,2882193,6.18869,0.016185,-4.12365,0.0142886,0.018082,0.549979,0.0707,0.885784,2.048379,0.8931581,0.9085292
1,2013,El Salvador,111,18939,20537.7,2884484,6.56582,0.015539,-4.164407,0.0137113,0.0173666,0.54727,0.072,0.922157,2.472017,0.9063377,0.9231721
1,1995,Serbia,112,53651,56984.3,4864363,11.0294,0.023597,-3.746645,0.0231401,0.0240535,1,0.0968,0.941506,2.778552,0.9589059,0.9560974
1,1998,Serbia,112,51729,57530.4,4744300,10.9034,0.018786,-3.974626,0.0175555,0.0200172,1,0.1107,0.89916,2.187922,0.958635,0.9553763
1,1999,Serbia,112,52192,59546.9,4678295,11.1562,0.019013,-3.962631,0.0172311,0.020795,1,0.1154,0.876485,1.959556,0.9570683,0.9528247
1,2000,Serbia,112,53740,56859.3,4619378,11.6336,0.017016,-4.073576,0.0152653,0.0187676,1,0.1195,0.945141,2.846564,0.9627298,0.9603984
1,2001,Serbia,112,51043,56196.6,4564012,11.1838,0.016478,-4.105741,0.0144888,0.0184668,1,0.1218,0.908293,2.292967,0.958928,0.9552182
1,2002,Serbia,112,52697,56163.4,4523309,11.6501,0.016065,-4.13109,0.0141695,0.0179612,1,0.1235,0.938281,2.72145,0.9619215,0.9590672
1,2003,Serbia,112,53094,56414.8,4500292,11.7979,0.015543,-4.164141,0.0137919,0.0172942,1,0.1256,0.941137,2.771868,0.9626386,0.9598923
1,2004,Serbia,112,53392,56496.6,4484951,11.9047,0.014841,-4.210395,0.0131658,0.0165152,1,0.1269,0.945048,2.844776,0.9639093,0.9615281
1,2005,Serbia,112,54332,56481.5,4471622,12.1504,0.013985,-4.26977,0.0125182,0.0154518,1,0.1275,0.961944,3.2299,0.9667081,0.9651999
1,2006,Serbia,112,52316,56076.9,4457585,11.7364,0.013188,-4.328436,0.0119876,0.0143888,1,0.1275,0.932933,2.632646,0.9658113,0.9641235
1,2007,Serbia,112,52256,55640.7,4445352,11.7552,0.01238,-4.391666,0.011639,0.0131212,1,0.1272,0.939169,2.736897,0.9677471,0.9667019
1,2010,Serbia,112,56250,56521.9,4412111,12.749,0.011598,-4.456913,0.0112969,0.0118994,0.999684,0.1307,0.995189,5.33198,0.9718029,0.9715211
1,2012,Serbia,112,56199,56493,4369417,12.8619,0.010856,-4.523016,0.010544,0.0111685,0.997336,0.1358,0.994795,5.252922,0.9713038,0.9708348
1,2013,Serbia,112,55092,55627.2,4344178,12.6818,0.010275,-4.578089,0.0099942,0.0105548,0.995953,0.1393,0.990378,4.634074,0.9704022,0.9697253
1,1973,Suriname,114,997,1484.73,185808,5.36575,0.070356,-2.654183,0.063464,0.0772485,0.569866,0.0373,0.6715,0.7149789,0.8275834,0.8158192
1,1981,Suriname,114,1171,1474.84,188297,6.21889,0.063492,-2.756843,0.0582308,0.068753,0.538404,0.0402,0.793986,1.349119,0.8543626,0.8586574
1,1986,Suriname,114,1088,1411.7,194417,5.59621,0.058773,-2.834074,0.054106,0.0634398,0.518753,0.0408,0.7707,1.212267,0.8134188,0.8127643
1,1987,Suriname,114,949,1416.27,197470,4.8058,0.058082,-2.845897,0.0535649,0.0625994,0.515211,0.0411,0.670071,0.7085049,0.7555965,0.7385548
1,1988,Suriname,114,988,1446.33,201352,4.90683,0.057222,-2.860808,0.052764,0.0616809,0.511774,0.0414,0.683108,0.768091,0.7609814,0.7469409
1,1989,Suriname,114,1251,1543.58,205425,6.08982,0.056254,-2.877879,0.0519139,0.060594,0.508429,0.0419,0.810454,1.452963,0.8353553,0.8429005
1,1990,Suriname,114,1124,1395.9,209242,5.37177,0.054652,-2.906766,0.0504955,0.0588089,0.50517,0.0423,0.805216,1.41922,0.7925918,0.7903777
1,1991,Suriname,114,1226,1421.44,212974,5.75658,0.053754,-2.923336,0.0497153,0.0577928,0.501989,0.0428,0.862506,1.836265,0.8150291,0.8196189
1,1992,Suriname,114,1030,1455,216495,4.75761,0.052905,-2.939266,0.0488026,0.0570065,0.498881,0.0432,0.707903,0.8852193,0.7424275,0.7272546
1,1995,Suriname,114,832.808,1512.26,227334,3.66336,0.051356,-2.968978,0.0474037,0.0553079,0.489959,0.0448,0.550703,0.2035119,0.6236413,0.5723834
1,1996,Suriname,114,1013.43,1532.06,231421,4.37917,0.050765,-2.980557,0.0468431,0.054686,0.487109,0.0455,0.661482,0.6699044,0.6923733,0.6650561
1,1997,Suriname,114,1064.77,1562.77,235524,4.52085,0.050159,-2.992549,0.0462129,0.0541059,0.484318,0.0462,0.681334,0.7599095,0.7013075,0.6779079
1,1998,Suriname,114,1276.08,1611.01,239450,5.32921,0.049634,-3.00308,0.0454906,0.0537773,0.481583,0.047,0.792101,1.337637,0.763744,0.7603431
1,1999,Suriname,114,1409.27,1667.05,242877,5.80241,0.049402,-3.007769,0.0450599,0.0537437,0.478905,0.0478,0.845369,1.69873,0.7916235,0.79626
1,2000,Suriname,114,1478.29,1723.08,245622,6.01855,0.049154,-3.012794,0.0447625,0.0535458,0.476281,0.0484,0.85793,1.798201,0.8008725,0.808302
1,2001,Suriname,114,1466,1788.73,247455,5.92431,0.04892,-3.017563,0.0444033,0.0534374,0.47371,0.0493,0.819574,1.513465,0.7901669,0.7955891
1,2002,Suriname,114,1580,1831.59,248444,6.35957,0.048384,-3.028596,0.0438024,0.0529647,0.471193,0.0501,0.862638,1.837372,0.8130886,0.8242336
1,2003,Suriname,114,1579,1878.69,248989,6.34164,0.047627,-3.044359,0.0430097,0.0522439,0.468728,0.051,0.840481,1.661813,0.8093072,0.8201833
1,2004,Suriname,114,1620,1912.35,249558,6.49147,0.046779,-3.06233,0.0420325,0.0515246,0.466314,0.0519,0.847123,1.712215,0.8154494,0.8280896
1,2005,Suriname,114,1649,1943.84,250586,6.58057,0.045843,-3.082523,0.0410661,0.0506207,0.463951,0.0528,0.848322,1.721503,0.8184039,0.8321103
1,2006,Suriname,114,1572,1968.04,252572,6.22396,0.044965,-3.101873,0.0399993,0.0499305,0.461638,0.0533,0.798764,1.378587,0.7965728,0.8063545
1,2007,Suriname,114,1634,1993.92,254689,6.41567,0.044218,-3.118627,0.0391608,0.0492749,0.459375,0.0538,0.819493,1.512916,0.8062915,0.818668
1,2008,Suriname,114,1695,2039.13,256943,6.5968,0.043543,-3.134011,0.0384095,0.0486761,0.457162,0.0544,0.831238,1.594429,0.8144705,0.8289118
1,2009,Suriname,114,1600,2046.09,259243,6.17181,0.042797,-3.151278,0.0377222,0.0478726,0.454997,0.055,0.781979,1.277238,0.7873662,0.7966698
1,2010,Suriname,114,1747.14,2072.65,261524,6.68061,0.042008,-3.169902,0.0369028,0.0471126,0.452881,0.0556,0.842951,1.68035,0.8157669,0.831328
1,2011,Suriname,114,1714,2088.5,263419,6.50674,0.041079,-3.192258,0.0358811,0.046277,0.450813,0.0561,0.820684,1.520989,0.8054738,0.8195893
1,2012,Suriname,114,1563,2102.33,265407,5.88907,0.040177,-3.21447,0.0348215,0.0455317,0.448793,0.0565,0.74346,1.064032,0.7654456,0.7712183
1,2013,Suriname,114,1807.48,2126.86,267453,6.75811,0.039488,-3.231766,0.0339733,0.0450021,0.446818,0.057,0.849838,1.73333,0.8174962,0.8346674
1,2014,Suriname,114,1793.03,2140.22,269509,6.65295,0.03885,-3.248041,0.0333055,0.044395,0.44489,0.0576,0.837779,1.641795,0.8098066,0.825978
1,1972,Slovakia,115,22952,23575.7,2265969,10.129,0.033135,-3.407155,0.0323578,0.0339129,0.999545,0.0817,0.973544,3.605467,0.9876568,0.986477
1,1973,Slovakia,115,23995,24273.9,2287678,10.4888,0.033135,-3.407168,0.0324541,0.0338157,0.999521,0.0835,0.98851,4.454707,0.9881686,0.9871056
1,1975,Slovakia,115,25023,25084.3,2333821,10.7219,0.031456,-3.459181,0.0307322,0.0321788,0.999472,0.0868,0.997556,6.011783,0.9885256,0.9875128
1,1976,Slovakia,115,25020,25322.3,2357597,10.6125,0.031849,-3.446734,0.0312551,0.0324439,0.999447,0.0878,0.98806,4.415879,0.9876958,0.9863105
1,1979,Slovakia,115,26368,26718.7,2423173,10.8816,0.02768,-3.587035,0.0271362,0.0282244,0.999368,0.0901,0.986876,4.320089,0.9891895,0.9883326
1,1981,Slovakia,115,27511,27690.2,2460403,11.1815,0.024849,-3.694952,0.0243463,0.025351,0.999314,0.0864,0.99353,5.034103,0.9910894,0.990886
1,1985,Slovakia,115,28613,28666.3,2521658,11.3469,0.021046,-3.861021,0.0205456,0.0215474,0.999178,0.0776,0.998142,6.286269,0.9931132,0.9934623
1,1987,Slovakia,115,28362,28743.9,2545869,11.1404,0.018654,-3.981696,0.0181814,0.0191265,0.999114,0.0797,0.986712,4.307547,0.9933009,0.9936898
1,1994,Slovakia,115,27651,27873.1,2598436,10.6414,0.014218,-4.253277,0.0137933,0.0146418,0.998914,0.0853,0.99203,4.824087,0.9932619,0.9936045
1,2002,Slovakia,115,27412,27515.5,2609250,10.5057,0.009894,-4.61583,0.0095443,0.0102436,0.998709,0.0888,0.996237,5.578843,0.9943687,0.9948841
1,2004,Slovakia,115,27302,27475.3,2610309,10.4593,0.009886,-4.616686,0.0095023,0.0102687,0.99866,0.0897,0.993693,5.05972,0.9940269,0.9944559
1,2009,Slovakia,115,27435,27696,2619994,10.4714,0.007894,-4.841593,0.0075427,0.0082462,0.99854,0.0949,0.990575,4.654877,0.9945641,0.9950504
1,2011,Slovakia,115,26797,27090.6,2633482,10.1755,0.006729,-5.001367,0.0064383,0.0070192,0.998493,0.0977,0.989164,4.51398,0.9947541,0.9952784
1,2014,Slovakia,115,26491,26697.7,2647379,10.0065,0.006956,-4.968193,0.0066146,0.0072968,0.998425,0.1078,0.992256,4.853115,0.9931712,0.9932843
1,1982,Slovenia,116,10329,10804.2,907310,11.3842,0.019457,-3.939558,0.0187631,0.0201505,0.989117,0.0841,0.956021,3.079057,0.9822156,0.980782
1,1983,Slovenia,116,10878,10900.2,919410,11.8315,0.019071,-3.959583,0.0185497,0.0195924,0.991452,0.0805,0.997966,6.195535,0.9845148,0.9837589
1,1984,Slovenia,116,10436,10676.4,930963,11.2099,0.018309,-4.000383,0.017799,0.0188182,0.993555,0.0773,0.977487,3.770904,0.983772,0.9827867
1,1985,Slovenia,116,10227,10451.5,941522,10.8622,0.017299,-4.057133,0.0167926,0.0178045,0.995426,0.075,0.978521,3.818972,0.9838535,0.9828923
1,1986,Slovenia,116,9984,10247.4,950486,10.5041,0.016196,-4.12296,0.0157548,0.0166382,0.997066,0.0739,0.974292,3.634913,0.9837368,0.9827293
1,1987,Slovenia,116,10245,10374.3,957951,10.6947,0.014973,-4.201529,0.0145462,0.0153991,0.998475,0.0737,0.987537,4.372413,0.9855302,0.9850616
1,1988,Slovenia,116,9898,10092,964426,10.2631,0.013654,-4.29372,0.0131866,0.0141215,0.999651,0.0745,0.980779,3.932343,0.9852018,0.9846413
1,1989,Slovenia,116,9731,10009.9,969339,10.0388,0.012446,-4.386393,0.0120318,0.0128593,1,0.0757,0.97214,3.552326,0.9854474,0.9849828
1,1990,Slovenia,116,9516,9842.33,972845,9.78162,0.011648,-4.452579,0.0112649,0.0120321,1,0.077,0.966844,3.372825,0.985074,0.9845047
1,1991,Slovenia,116,9771,9923.31,972374,10.0486,0.011091,-4.501623,0.0106795,0.0115025,1,0.0789,0.984651,4.161223,0.9861854,0.9859086
1,1992,Slovenia,116,9944,9977.38,970336,10.248,0.010434,-4.562726,0.0100644,0.0108027,1,0.0809,0.996654,5.69672,0.9871328,0.9870921
1,1994,Slovenia,116,9813,9835.01,965115,10.1677,0.008841,-4.728327,0.0085176,0.0091649,1,0.0851,0.997762,6.09973,0.9880542,0.98825
1,1995,Slovenia,116,9628,9779.76,964507,9.9823,0.008112,-4.814392,0.0078012,0.0084231,1,0.0886,0.984482,4.150115,0.9879109,0.988065
1,1996,Slovenia,116,9494,9767.36,965370,9.83457,0.007543,-4.887084,0.0072152,0.0078716,1,0.0922,0.972013,3.547631,0.9876558,0.9877256
1,1997,Slovenia,116,9647,9929.95,967256,9.97357,0.007151,-4.940463,0.0068326,0.00747,0.999962,0.0963,0.971505,3.529119,0.9879304,0.9880202
1,1998,Slovenia,116,9726,10008.1,969420,10.0328,0.006835,-4.985701,0.006551,0.0071189,0.998907,0.1006,0.971817,3.540432,0.9878097,0.9878462
1,1999,Slovenia,116,9668,9976.04,971168,9.95502,0.006442,-5.044914,0.0061598,0.0067243,0.997872,0.1043,0.969122,3.446336,0.9875407,0.9875042
1,2000,Slovenia,116,9557,9836.45,972344,9.82883,0.006102,-5.099098,0.0058312,0.0063733,0.996653,0.1074,0.97159,3.532201,0.9871418,0.9870074
